bc_wells	gene_count	tscp_count	mread_count	pct_counts_mt	cluster	pct_counts_mt_below_15
45_02_72__s1	728	1188	1580	24.49495	4	0
45_02_90__s1	777	986	1292	9.634888	0	1
45_03_02__s1	633	882	1128	14.739229	0	1
45_03_04__s1	1037	1461	1904	12.11499	2	1
45_03_08__s1	887	1259	1636	15.011914	0	0
45_03_11__s1	1253	1856	2443	14.11638	0	1
45_03_50__s1	1168	1721	2285	11.569767	0	1
45_03_52__s1	820	1239	1588	20.016142	0	0
45_03_53__s1	796	1064	1407	11.842106	0	1
45_03_95__s1	694	1061	1383	19.698399	2	0
45_04_06__s1	939	1438	1866	20.598469	0	0
45_04_18__s1	925	1436	1902	21.881533	0	0
45_04_22__s1	855	1335	1689	20.464767	0	0
45_04_53__s1	1559	2537	3335	15.963737	5	0
45_04_80__s1	1738	2951	3876	17.858353	5	0
45_04_84__s1	1107	1856	2508	22.036638	4	0
45_05_06__s1	870	1261	1666	17.367168	0	0
45_05_23__s1	1334	1998	2673	17.417418	3	0
45_05_34__s1	2372	4261	5668	17.605635	1	0
45_05_72__s1	709	1064	1392	20.394737	2	0
45_06_08__s1	2231	4125	5444	15.321212	0	0
45_06_52__s1	821	1156	1535	18.079584	0	0
45_06_58__s1	786	1155	1485	16.450216	0	0
45_07_13__s1	1073	1548	1987	14.156432	0	1
45_07_38__s1	843	1174	1567	14.7485075	0	1
45_07_64__s1	650	1000	1288	18.099998	1	0
45_07_65__s1	1590	2758	3666	15.959376	1	0
45_07_79__s1	1396	2111	2781	19.090479	3	0
45_08_04__s1	947	1352	1793	13.97929	0	1
45_08_09__s1	963	1419	1895	18.040873	0	0
45_08_15__s1	1361	2085	2744	15.203836	5	0
45_08_23__s1	1361	1945	2528	10.802469	0	1
45_08_25__s1	611	812	1081	14.285715	0	1
45_08_43__s1	1188	1784	2308	14.301738	0	1
45_08_65__s1	1487	2244	2955	14.234717	3	1
45_08_77__s1	921	1258	1695	11.446741	0	1
45_09_24__s1	771	1223	1569	20.032707	0	0
45_09_31__s1	1827	3135	4124	16.241226	0	0
45_09_38__s1	678	937	1244	16.008537	0	0
45_09_85__s1	989	1487	1971	18.114477	2	0
45_10_08__s1	900	1318	1701	17.298939	0	0
45_10_33__s1	898	1303	1699	16.500383	0	0
45_10_38__s1	745	1234	1648	24.817518	0	0
45_10_49__s1	962	1372	1859	13.338192	0	1
45_10_66__s1	1019	1465	1921	12.969284	0	1
45_10_83__s1	1122	1808	2427	19.645823	0	0
45_10_95__s1	1292	1997	2650	17.53507	0	0
45_11_86__s1	566	787	1021	18.170267	0	0
45_12_17__s1	1152	1752	2328	15.981735	0	0
45_12_35__s1	628	978	1295	24.846626	0	0
45_12_65__s1	1372	2153	2814	18.021366	0	0
45_13_25__s1	647	847	1098	12.160566	0	1
45_13_28__s1	1790	3113	4047	14.776743	0	1
45_13_51__s1	1018	1232	1650	4.7928514	2	1
45_13_69__s1	1049	1720	2224	19.674038	0	0
45_13_73__s1	743	1009	1308	12.487611	0	1
45_13_89__s1	2416	4333	5821	11.218837	0	1
45_14_03__s1	991	1374	1854	13.537118	0	1
45_14_16__s1	1003	1414	1870	10.325318	0	1
45_14_24__s1	1587	2465	3203	14.563894	2	1
45_14_31__s1	2236	3925	5171	13.455658	2	1
45_14_37__s1	723	1018	1312	20.628683	2	0
45_14_39__s1	1150	1728	2269	21.122684	3	0
45_14_42__s1	1010	1411	1897	12.544295	3	1
45_14_51__s1	1507	2565	3400	15.7176285	1	0
45_14_63__s1	1882	3195	4281	14.965561	2	1
45_14_69__s1	1076	1674	2154	19.175629	0	0
45_14_74__s1	802	1067	1407	13.683224	2	1
45_14_80__s1	703	980	1292	14.795918	0	1
45_14_90__s1	1040	1523	2040	16.08667	0	0
45_15_10__s1	791	1175	1592	17.787235	0	0
45_15_34__s1	1280	1983	2617	14.328961	0	1
45_15_52__s1	867	1286	1718	17.884914	0	0
45_15_69__s1	973	1410	1892	15.968773	0	0
45_15_80__s1	989	1314	1750	9.741248	5	1
45_15_94__s1	1366	2084	2741	13.826212	0	1
45_16_11__s1	1719	2857	3751	15.336135	3	0
45_16_27__s1	845	1196	1545	16.38796	5	0
45_16_37__s1	1434	2257	3042	14.443952	0	1
45_17_05__s1	2309	4205	5652	13.323816	5	1
45_17_25__s1	1850	3177	4248	15.675165	0	0
45_17_81__s1	934	1296	1661	12.123552	2	1
45_18_14__s1	1186	1766	2305	17.507082	6	0
45_18_22__s1	974	1530	2052	14.248366	4	1
45_18_23__s1	1580	2464	3201	10.39805	5	1
45_18_32__s1	1784	2952	3929	13.283632	0	1
45_18_38__s1	1006	1517	2004	18.061964	0	0
45_18_46__s1	2318	3949	5260	12.7153	5	1
45_18_50__s1	2432	4412	5851	16.341795	0	0
45_18_51__s1	1137	1771	2406	16.60079	0	0
45_18_83__s1	566	819	1081	21.367521	3	0
45_18_91__s1	1262	2056	2667	18.63747	0	0
45_19_03__s1	1450	2293	3030	19.01439	6	0
45_19_13__s1	1183	1834	2398	15.321702	0	0
45_19_24__s1	2568	5048	6738	18.165611	5	0
45_19_32__s1	1892	3239	4312	16.795307	0	0
45_19_58__s1	648	904	1170	17.477877	3	0
45_19_66__s1	2081	3421	4492	8.973985	5	1
45_19_94__s1	1201	1817	2411	16.56577	0	0
45_20_06__s1	886	1269	1680	14.657209	0	1
45_20_14__s1	1818	3062	4071	13.132962	2	1
45_20_43__s1	882	1376	1808	14.171511	1	1
45_20_81__s1	1490	2229	2942	13.772993	2	1
45_20_96__s1	898	1223	1595	12.755519	0	1
45_21_06__s1	773	1124	1440	13.167259	4	1
45_21_09__s1	2776	5150	6887	12.699029	5	1
45_21_21__s1	983	1409	1895	13.697659	0	1
45_21_47__s1	1683	2749	3675	14.9872675	0	1
45_21_54__s1	606	875	1160	20.457142	0	0
45_21_85__s1	986	1409	1887	14.052519	0	1
45_22_27__s1	871	1372	1812	19.241983	0	0
45_22_30__s1	916	1346	1820	15.230311	0	0
45_22_41__s1	890	1291	1706	13.942679	0	1
45_22_48__s1	1009	1518	2001	15.7444	4	0
45_22_79__s1	745	1122	1473	20.409983	0	0
45_23_02__s1	1314	1959	2568	13.381001	0	1
45_23_04__s1	1829	3029	4012	10.432487	0	1
45_23_27__s1	1487	2270	3059	11.453745	3	1
45_23_64__s1	885	1264	1638	16.218353	0	0
45_23_81__s1	1683	2719	3599	10.963944	3	1
45_23_85__s1	1710	2681	3583	7.907497	0	1
45_24_25__s1	567	794	1040	19.647356	1	0
45_24_27__s1	1750	3065	4126	17.096249	0	0
45_24_55__s1	612	787	1008	11.054638	0	1
45_24_59__s1	1766	2818	3693	9.61675	5	1
45_24_81__s1	607	856	1108	18.224298	0	0
45_24_84__s1	1538	2437	3233	18.267653	4	0
45_24_93__s1	1497	2331	3097	21.11588	3	0
45_25_10__s1	1839	3059	3988	14.196925	0	1
45_25_37__s1	828	1184	1537	16.216215	0	0
45_25_49__s1	696	1050	1376	22.761906	2	0
45_25_59__s1	1443	2151	2814	10.181311	0	1
45_25_66__s1	1430	2391	3198	20.209206	0	0
45_25_85__s1	1213	1763	2330	13.102666	7	1
45_26_01__s1	880	1307	1712	13.695486	3	1
45_26_08__s1	915	1384	1812	18.727404	1	0
45_26_18__s1	931	1328	1742	14.081325	0	1
45_26_20__s1	2242	4124	5391	13.921902	4	1
45_26_31__s1	1748	2864	3814	12.888579	0	1
45_26_44__s1	2309	3877	5220	12.254902	3	1
45_26_53__s1	2719	5137	6788	13.960281	4	1
45_26_61__s1	2528	4904	6497	16.867226	0	0
45_26_74__s1	900	1364	1771	19.281525	1	0
45_26_80__s1	2013	3143	4164	11.521324	6	1
45_27_04__s1	946	1422	1885	12.447257	4	1
45_27_11__s1	1227	1940	2611	17.783504	0	0
45_27_38__s1	763	1131	1477	21.043324	0	0
45_27_50__s1	748	1072	1426	13.9925375	0	1
45_27_56__s1	891	1342	1805	19.5231	0	0
45_27_57__s1	608	884	1136	20.588236	3	0
45_27_63__s1	1930	3298	4342	16.070345	0	0
45_27_66__s1	1525	2544	3305	14.583333	0	1
45_27_73__s1	1022	1513	2005	17.250496	0	0
45_27_90__s1	1525	2358	3128	11.540093	5	1
45_27_93__s1	739	1067	1425	16.776007	0	0
45_28_03__s1	773	1095	1414	17.716894	0	0
45_28_06__s1	645	905	1171	13.59116	0	1
45_28_27__s1	1614	2834	3767	21.630205	3	0
45_28_34__s1	777	1190	1570	21.176472	0	0
45_28_36__s1	737	925	1188	1.5135136	1	1
45_28_48__s1	686	932	1238	14.377682	0	1
45_28_61__s1	1550	2386	3179	10.60352	2	1
45_28_72__s1	757	1070	1397	15.981309	0	0
45_28_74__s1	2194	3888	5199	17.215645	0	0
45_28_82__s1	1514	2744	3569	13.884839	0	1
45_28_86__s1	1538	2590	3477	12.93936	0	1
45_28_96__s1	690	958	1241	13.674322	0	1
45_29_12__s1	650	955	1280	20.754717	0	0
45_29_13__s1	1520	2362	3149	10.715798	0	1
45_29_24__s1	746	1085	1451	16.497696	0	0
45_29_37__s1	1035	1812	2365	21.909492	1	0
45_29_90__s1	862	1513	1928	20.899471	4	0
45_29_91__s1	725	986	1283	13.590264	0	1
45_29_92__s1	647	919	1185	19.36888	3	0
45_30_21__s1	1035	1517	2004	15.820699	3	0
45_30_24__s1	971	1499	1922	18.812542	0	0
45_30_66__s1	692	1023	1305	18.88454	4	0
45_30_72__s1	746	1028	1350	14.494163	0	1
45_30_80__s1	2593	4582	6061	14.906155	5	1
45_30_91__s1	2029	3298	4376	11.282984	5	1
45_31_03__s1	1133	1638	2105	15.140416	2	0
45_31_19__s1	979	1408	1864	16.193182	0	0
45_31_21__s1	1635	2599	3457	14.659484	0	1
45_31_25__s1	654	963	1239	22.326065	0	0
45_31_36__s1	1390	2523	3401	13.639969	4	1
45_31_52__s1	593	788	1051	15.228426	0	0
45_31_63__s1	1517	2161	2833	1.4828545	1	1
45_31_72__s1	1257	2101	2811	19.866604	4	0
45_31_75__s1	2576	4810	6426	15.432612	1	0
45_32_11__s1	748	961	1251	12.5	0	1
45_32_23__s1	1882	2929	3840	12.222602	6	1
45_32_46__s1	2388	3926	5209	13.859873	3	1
45_32_48__s1	667	914	1194	14.9890585	0	1
45_32_60__s1	735	1057	1382	23.178808	0	0
45_32_66__s1	1168	1905	2451	19.632547	1	0
45_32_81__s1	1140	1696	2283	14.6226425	0	1
45_32_85__s1	1754	2853	3789	15.31721	6	0
45_33_08__s1	962	1467	1939	21.472393	1	0
45_33_23__s1	1174	1808	2372	15.052573	2	0
45_33_58__s1	1212	1815	2387	19.536423	2	0
45_33_67__s1	611	861	1097	19.860626	0	0
45_33_68__s1	960	1360	1765	12.57353	0	1
45_33_85__s1	2121	3998	5362	14.68969	0	1
45_33_86__s1	1343	2208	2981	18.97645	0	0
45_33_87__s1	2224	4053	5403	13.150753	4	1
45_34_07__s1	1084	1560	2066	12.957023	0	1
45_34_26__s1	589	868	1136	22.119816	5	0
45_34_28__s1	1005	1299	1644	10.477657	3	1
45_34_60__s1	1280	1937	2608	13.474445	1	1
45_34_70__s1	1252	1961	2661	15.4513	2	0
45_34_85__s1	1361	2242	2971	19.491526	0	0
45_35_01__s1	729	1047	1355	18.051577	0	0
45_35_09__s1	1408	2409	3222	17.891241	0	0
45_35_69__s1	1230	1936	2539	18.801653	4	0
45_36_02__s1	921	1291	1661	17.68813	2	0
45_36_08__s1	1838	3057	4048	15.777413	0	0
45_36_21__s1	827	1117	1471	8.683975	5	1
45_36_33__s1	987	1477	1968	18.144888	2	0
45_36_47__s1	992	1459	1931	14.11926	0	1
45_36_48__s1	824	1215	1622	19.439869	0	0
45_36_56__s1	995	1646	2155	10.996355	4	1
45_36_59__s1	1509	2566	3359	18.939983	0	0
45_36_73__s1	1474	2369	3138	13.127902	5	1
45_36_81__s1	1619	2475	3242	12.121212	5	1
45_36_89__s1	910	1285	1666	14.319067	0	1
45_36_94__s1	1521	2375	3137	12.378947	1	1
45_37_08__s1	1114	1674	2215	17.144564	0	0
45_37_17__s1	699	1117	1418	24.888094	2	0
45_37_20__s1	1686	2694	3616	12.138084	0	1
45_37_35__s1	781	1107	1423	17.540688	0	0
45_37_62__s1	2159	4050	5358	18.024693	4	0
45_37_73__s1	729	1023	1337	15.053764	0	0
45_37_87__s1	1386	2082	2805	15.0889	5	0
45_38_28__s1	834	1232	1593	16.801947	0	0
45_38_45__s1	984	1388	1799	13.256484	0	1
45_38_77__s1	744	1114	1446	23.830935	0	0
45_38_78__s1	1445	2194	2922	11.804923	0	1
45_38_89__s1	678	920	1224	15.652174	0	0
45_39_03__s1	793	1259	1596	22.972973	0	0
45_39_12__s1	788	1127	1481	15.261757	1	0
45_39_25__s1	1771	2742	3624	15.103976	3	0
45_39_40__s1	1950	3497	4739	18.449657	0	0
45_39_57__s1	1036	1437	1863	11.9777155	0	1
45_39_64__s1	1543	2469	3275	14.552088	0	1
45_39_66__s1	1345	2086	2704	15.107913	0	0
45_39_75__s1	2355	4460	5862	14.7757845	0	1
45_39_88__s1	1628	2466	3283	9.367396	0	1
45_39_89__s1	1379	2290	2985	19.003933	5	0
45_40_03__s1	2512	4889	6468	18.432898	1	0
45_40_25__s1	937	1366	1770	17.349928	0	0
45_40_30__s1	891	1288	1672	15.139751	3	0
45_40_58__s1	1126	1755	2297	17.331814	0	0
45_40_65__s1	1161	1499	1948	1.6032064	2	1
45_40_70__s1	2380	4198	5681	12.36303	0	1
45_40_73__s1	1492	2405	3100	13.180873	4	1
45_41_06__s1	809	1129	1465	14.348981	0	1
45_41_21__s1	674	897	1178	11.594203	0	1
45_41_28__s1	1779	2571	3366	7.551576	5	1
45_41_63__s1	712	1029	1321	17.784258	0	0
45_41_67__s1	1019	1398	1808	12.446352	0	1
45_41_73__s1	2153	3770	4948	14.4827585	1	1
45_41_85__s1	2962	6164	8208	14.487346	0	1
45_41_90__s1	1088	1692	2262	14.7754135	4	1
45_41_93__s1	1460	2143	2789	10.1821575	5	1
45_41_94__s1	1614	2848	3809	22.339304	4	0
45_42_04__s1	917	1328	1705	12.650603	4	1
45_42_10__s1	1222	1791	2361	10.776102	0	1
45_42_38__s1	1086	1626	2199	17.527676	0	0
45_42_42__s1	911	1301	1704	14.527287	0	1
45_42_45__s1	1438	2276	3068	13.268892	0	1
45_42_84__s1	1046	1602	2156	18.113678	0	0
45_42_93__s1	1142	1668	2209	15.176966	2	0
45_43_04__s1	1490	2454	3215	18.181818	1	0
45_43_09__s1	1805	2763	3686	9.011944	0	1
45_43_31__s1	1026	1505	1948	13.953489	0	1
45_43_69__s1	1466	2485	3295	19.798794	0	0
45_43_72__s1	705	972	1248	16.872429	0	0
45_43_92__s1	793	1141	1544	17.265556	0	0
45_44_30__s1	1019	1427	1873	3.1578946	1	1
45_44_46__s1	888	1205	1602	8.887043	0	1
45_45_57__s1	953	1451	1922	20.965517	2	0
45_45_76__s1	714	1107	1448	17.253838	0	0
45_46_13__s1	1267	1952	2598	15.112705	0	0
45_46_28__s1	2287	4161	5461	13.43427	5	1
45_46_30__s1	1783	2956	4012	15.126904	0	0
45_46_37__s1	1572	2921	3861	19.041096	2	0
45_46_46__s1	1472	2314	3078	14.649958	0	1
45_46_50__s1	2426	4675	6230	17.458279	6	0
45_46_53__s1	566	811	1054	17.509247	0	0
45_46_87__s1	961	1426	1879	14.235624	0	1
45_47_06__s1	1347	2000	2736	10.15	0	1
45_47_15__s1	1855	2786	3753	14.937164	3	1
45_47_21__s1	1478	2369	3139	15.660617	1	0
45_47_36__s1	652	1041	1337	23.439001	1	0
45_47_82__s1	724	985	1255	13.604061	0	1
45_47_90__s1	2392	4208	5646	10.981697	0	1
45_48_53__s1	877	1222	1619	16.284779	0	0
45_48_58__s1	646	1005	1294	23.582088	0	0
45_48_63__s1	755	1033	1349	16.844143	0	0
45_48_81__s1	624	794	1059	10.606061	3	1
45_49_05__s1	739	1044	1316	20.78544	2	0
45_49_37__s1	785	1165	1553	19.329897	0	0
45_49_48__s1	1066	1518	2011	14.238628	2	1
45_49_70__s1	650	972	1271	21.604939	2	0
45_49_90__s1	1040	1488	2011	13.508065	0	1
45_50_23__s1	1370	2059	2711	13.605443	1	1
45_50_32__s1	907	1312	1743	14.634146	4	1
45_50_58__s1	1380	2243	2991	12.75078	4	1
45_50_61__s1	1727	2930	3921	12.871287	0	1
45_50_64__s1	1195	1784	2331	15.022421	0	0
45_50_65__s1	682	965	1298	18.341969	2	0
45_50_77__s1	1332	2145	2921	15.990676	1	0
45_51_33__s1	1803	3034	3980	15.694033	0	0
45_51_41__s1	1032	1482	1980	14.652263	0	1
45_51_78__s1	1900	3160	4208	10.917722	0	1
45_51_89__s1	789	1225	1596	19.34694	1	0
45_51_94__s1	1399	2219	2975	16.771866	0	0
45_52_43__s1	1094	1642	2197	15.651645	0	0
45_52_45__s1	883	1455	1940	15.395188	0	0
45_52_56__s1	936	1371	1815	15.766424	0	0
45_52_60__s1	640	984	1343	22.865854	1	0
45_52_72__s1	691	901	1178	11.098779	0	1
45_52_78__s1	783	966	1255	1.7598344	2	1
45_52_90__s1	1113	1664	2226	19.362597	0	0
45_52_93__s1	1651	2763	3616	17.879116	1	0
45_53_14__s1	709	1062	1403	19.114878	0	0
45_53_20__s1	750	1146	1472	23.755459	0	0
45_53_37__s1	1031	1573	2086	16.65607	0	0
45_53_50__s1	732	1011	1309	18.001978	1	0
45_53_62__s1	1250	2030	2671	18.719212	1	0
45_53_75__s1	1854	3173	4312	15.568863	1	0
45_53_84__s1	1121	1726	2249	16.338354	0	0
45_54_12__s1	820	1350	1794	24.592594	2	0
45_54_23__s1	2358	4709	6248	19.740755	0	0
45_54_51__s1	842	1295	1696	19.165379	0	0
45_54_63__s1	1018	1626	2177	21.648216	0	0
45_55_09__s1	684	872	1108	6.077982	0	1
45_55_29__s1	1000	1376	1831	14.5348835	5	1
45_55_39__s1	637	907	1228	17.750826	0	0
45_55_56__s1	716	949	1224	13.277134	0	1
45_55_64__s1	1199	1785	2323	16.470589	6	0
45_56_08__s1	789	1165	1542	19.570816	0	0
45_56_12__s1	1197	1735	2323	14.63977	3	1
45_56_14__s1	1293	1976	2565	19.64557	6	0
45_56_15__s1	752	1122	1448	18.62745	3	0
45_56_34__s1	865	1244	1670	15.273312	0	0
45_56_35__s1	1009	1500	1969	14.466667	0	1
45_56_37__s1	1032	1516	2005	19.327177	2	0
45_56_45__s1	1110	1686	2199	19.217081	1	0
45_56_51__s1	1331	2020	2657	12.332838	5	1
45_56_61__s1	2130	3823	5067	13.314152	4	1
45_56_72__s1	715	1134	1490	20.546738	1	0
45_56_78__s1	1665	2709	3624	14.739564	5	1
45_56_82__s1	1261	1978	2656	17.492416	5	0
45_56_85__s1	1570	2410	3176	15.815692	2	0
45_57_03__s1	2647	4830	6449	15.161557	3	0
45_57_06__s1	744	1148	1520	22.05754	0	0
45_57_16__s1	1686	2954	3935	18.38808	1	0
45_57_31__s1	1716	2893	3868	17.075699	0	0
45_57_34__s1	1450	2364	3187	20.702795	2	0
45_57_49__s1	1107	1562	2045	11.402946	6	1
45_57_56__s1	1931	3272	4394	12.316626	1	1
45_57_89__s1	2090	3694	4875	14.080693	4	1
45_57_90__s1	1095	1629	2126	17.065685	0	0
45_58_12__s1	702	1089	1411	21.139706	0	0
45_58_21__s1	921	1351	1739	17.098446	0	0
45_58_39__s1	1743	3077	4070	17.19207	0	0
45_58_53__s1	1114	1610	2123	12.236025	0	1
45_58_77__s1	2011	3654	4831	17.684095	0	0
45_58_86__s1	883	1239	1590	15.496368	0	0
45_59_07__s1	532	811	1039	20.37037	2	0
45_59_08__s1	861	1184	1533	15.79392	3	0
45_59_16__s1	1139	1713	2298	17.104494	0	0
45_59_26__s1	1580	2541	3442	11.41283	5	1
45_59_39__s1	786	1113	1424	19.08191	3	0
45_59_49__s1	932	1367	1821	16.325037	0	0
45_59_58__s1	670	977	1253	20.90164	0	0
45_59_70__s1	806	1216	1601	18.338816	0	0
45_59_77__s1	1421	2195	2915	16.681858	1	0
45_59_78__s1	2184	3877	5173	15.836987	0	0
45_59_83__s1	1003	1405	1849	16.880342	2	0
45_59_84__s1	783	1093	1409	13.357732	0	1
45_60_13__s1	1497	2469	3255	18.4765	0	0
45_60_33__s1	891	1332	1782	18.993994	1	0
45_60_62__s1	736	958	1256	8.559499	0	1
45_61_19__s1	1475	2180	2895	10.871559	5	1
45_61_28__s1	953	1437	1875	17.397356	0	0
45_61_30__s1	706	1030	1363	16.893204	1	0
45_61_38__s1	765	1001	1316	13.186814	3	1
45_61_41__s1	873	1269	1659	14.814815	0	1
45_61_48__s1	1765	2927	3886	14.519986	5	1
45_61_51__s1	1357	2189	2945	15.775034	0	0
45_61_84__s1	2300	4139	5553	12.907905	1	1
45_62_27__s1	1988	3332	4402	14.993991	3	1
45_62_48__s1	693	881	1170	12.145289	3	1
45_62_55__s1	1137	1698	2263	15.457228	6	0
45_62_60__s1	828	1324	1724	21.903322	0	0
45_62_65__s1	1640	2601	3485	16.692308	1	0
45_62_72__s1	825	1223	1624	16.76206	0	0
45_62_75__s1	815	1165	1536	18.5567	0	0
45_62_91__s1	1435	2298	3020	18.90244	3	0
45_63_04__s1	1903	3233	4174	12.778465	0	1
45_63_08__s1	1021	1732	2278	23.743502	0	0
45_63_18__s1	1835	3232	4296	10.055694	0	1
45_63_19__s1	1888	3192	4321	14.254385	5	1
45_63_21__s1	2527	4412	5945	11.287398	5	1
45_63_24__s1	1314	2129	2836	19.116957	1	0
45_63_28__s1	2106	3804	5078	10.491716	4	1
45_63_39__s1	1514	2412	3201	16.708126	3	0
45_63_90__s1	1126	1815	2382	20.220385	4	0
45_63_95__s1	1044	1592	2106	15.901949	0	0
45_64_54__s1	631	913	1176	20.810514	1	0
45_65_08__s1	1320	2184	2917	16.307835	1	0
45_65_09__s1	1634	2925	3904	17.818058	4	0
45_65_58__s1	1774	2887	3779	12.686309	1	1
45_65_70__s1	1337	2188	2920	17.154621	1	0
45_65_73__s1	1046	1599	2072	18.011257	0	0
45_66_08__s1	1138	1805	2381	18.781162	0	0
45_66_35__s1	2989	6015	7965	15.677473	2	0
45_66_51__s1	1288	1852	2474	17.818575	5	0
45_66_55__s1	871	1230	1622	14.390244	0	1
45_66_64__s1	1099	1903	2520	23.947369	2	0
45_66_93__s1	1032	1541	2068	17.456198	0	0
45_67_06__s1	2370	4194	5533	13.236347	0	1
45_67_14__s1	567	842	1092	19.35867	0	0
45_67_21__s1	1713	3044	4001	15.116662	0	0
45_67_35__s1	1298	1998	2623	15.865866	0	0
45_67_41__s1	873	1363	1762	20.689655	0	0
45_67_61__s1	758	1079	1405	19.647821	0	0
45_67_82__s1	1918	3396	4428	17.118444	5	0
45_68_05__s1	1387	2076	2720	16.32948	2	0
45_68_15__s1	1184	1839	2440	19.389978	0	0
45_68_54__s1	779	1116	1504	19.730942	0	0
45_68_59__s1	1167	1772	2291	15.293453	0	0
45_68_74__s1	769	1038	1365	15.703276	2	0
45_68_93__s1	1694	2942	3893	14.2128525	1	1
45_69_40__s1	2398	4302	5666	14.229248	2	1
45_69_63__s1	599	831	1084	15.40313	0	0
45_69_76__s1	1462	2360	3130	20.313826	3	0
45_69_88__s1	1332	2130	2781	18.028168	3	0
45_69_93__s1	1497	2285	3066	11.641138	5	1
45_70_04__s1	868	1253	1642	13.328012	0	1
45_70_28__s1	852	1237	1573	17.961164	0	0
45_70_33__s1	931	1323	1684	20.48375	2	0
45_70_36__s1	1319	2191	2900	17.663168	0	0
45_70_48__s1	739	985	1277	13.401015	6	1
45_70_69__s1	1656	2605	3439	13.896354	0	1
45_70_72__s1	1060	1669	2229	14.859197	0	1
45_70_76__s1	582	795	1020	18.867926	0	0
45_71_06__s1	596	867	1138	18.685122	1	0
45_71_12__s1	1469	2216	2963	14.305054	1	1
45_71_24__s1	692	984	1279	17.479675	0	0
45_71_28__s1	1187	1748	2336	13.729978	2	1
45_71_47__s1	1492	2244	2943	12.566845	0	1
45_71_52__s1	1040	1488	2000	14.72764	0	1
45_71_53__s1	649	857	1108	15.985997	3	0
45_71_65__s1	1749	2825	3762	13.314448	1	1
45_71_67__s1	1211	1960	2547	16.334864	4	0
45_71_69__s1	1013	1434	1879	15.422191	3	0
45_71_73__s1	1001	1538	1999	17.555267	0	0
45_71_82__s1	1121	1572	2110	10.305344	7	1
45_71_84__s1	687	980	1301	15.816326	0	0
45_72_18__s1	2642	4956	6627	17.588852	2	0
45_72_19__s1	1457	2021	2595	7.2241464	2	1
45_72_36__s1	853	1228	1631	17.196413	0	0
45_72_38__s1	1105	1600	2092	12.883052	0	1
45_72_51__s1	1516	2594	3478	18.234386	0	0
45_72_55__s1	973	1444	1912	15.0277	0	0
45_72_90__s1	696	953	1259	13.55042	4	1
45_72_95__s1	1595	2609	3466	14.258337	5	1
45_73_19__s1	953	1490	1946	20.268457	0	0
45_73_24__s1	661	927	1229	17.691479	0	0
45_73_27__s1	1260	1850	2506	15.027027	0	0
45_73_41__s1	1173	1886	2501	15.437666	0	0
45_73_76__s1	1631	2517	3304	9.260731	5	1
45_73_89__s1	987	1557	2020	19.292604	0	0
45_74_09__s1	708	961	1224	14.4641	0	1
45_74_30__s1	628	900	1185	20.0	0	0
45_74_44__s1	1145	1864	2507	19.635193	0	0
45_74_77__s1	661	999	1293	21.321321	1	0
45_74_85__s1	558	831	1117	20.336945	0	0
45_75_17__s1	1559	2580	3429	16.899225	0	0
45_75_50__s1	749	1125	1481	24.88889	4	0
45_75_83__s1	944	1368	1802	17.32456	0	0
45_75_93__s1	1285	1839	2443	7.830343	0	1
45_75_96__s1	1265	1820	2404	10.0604725	5	1
45_76_19__s1	2688	5070	6834	15.726126	0	0
45_76_31__s1	1353	2228	2941	22.576302	6	0
45_76_37__s1	1213	1828	2391	14.340448	0	1
45_76_44__s1	754	1089	1419	19.742884	0	0
45_76_52__s1	1671	2783	3692	20.416965	6	0
45_76_69__s1	1073	1576	2107	13.079365	0	1
45_76_79__s1	589	866	1105	19.284065	0	0
45_76_95__s1	928	1404	1880	17.307693	0	0
45_77_17__s1	1950	3584	4711	18.9506	0	0
45_77_70__s1	766	1144	1508	19.318182	0	0
45_78_11__s1	1004	1547	2076	16.031029	4	0
45_78_17__s1	1002	1523	2002	18.516087	0	0
45_78_32__s1	735	1007	1313	13.008937	0	1
45_78_47__s1	1342	1896	2525	11.087645	1	1
45_78_72__s1	510	791	1023	20.480404	1	0
45_78_96__s1	645	982	1265	24.362894	2	0
45_79_14__s1	826	1127	1509	17.74623	3	0
45_79_45__s1	2440	4596	6135	14.9542885	4	1
45_79_66__s1	779	1162	1512	21.944921	0	0
45_79_80__s1	628	847	1084	17.119244	0	0
45_79_90__s1	997	1448	1923	15.756739	0	0
45_79_94__s1	855	1310	1765	19.251337	0	0
45_79_95__s1	1490	2432	3208	15.542764	0	0
45_80_08__s1	888	1373	1833	19.664967	0	0
45_80_17__s1	2326	4298	5713	14.405399	1	1
45_80_43__s1	1957	3290	4426	15.75905	0	0
45_80_61__s1	2197	3987	5298	15.353738	0	0
45_80_67__s1	1354	2164	2819	17.429497	0	0
45_80_74__s1	881	1385	1871	23.771677	4	0
45_80_75__s1	2472	4778	6432	14.064463	0	1
45_81_35__s1	2261	3842	5109	7.3717117	1	1
45_81_39__s1	1369	2233	2963	20.868786	2	0
45_81_42__s1	1726	2863	3841	12.818721	0	1
45_81_78__s1	1132	1656	2211	14.070049	0	1
45_82_10__s1	1041	1456	1910	12.225275	0	1
45_82_12__s1	1453	2050	2757	9.658536	3	1
45_82_31__s1	635	889	1151	18.03833	0	0
45_82_38__s1	862	1267	1693	14.838201	2	1
45_82_59__s1	789	1113	1391	15.73741	0	0
45_82_70__s1	677	917	1208	13.740458	0	1
