bc_wells	gene_count	tscp_count	mread_count	pct_counts_mt	leiden	pct_counts_mt_below_7
43_05_44	320	370	378	8.918919	1	0
43_05_53	376	432	442	4.895105	0	1
43_06_38	398	490	508	9.183674	0	0
43_06_87	491	584	598	5.3264604	1	1
43_07_57	307	347	361	7.7809796	0	0
43_07_68	524	621	638	8.077545	2	0
43_09_58	484	597	610	8.724833	1	0
43_10_03	732	882	903	6.5759635	1	1
43_10_58	378	443	454	6.546275	0	1
43_13_32	423	504	522	6.1507936	1	1
43_13_36	302	350	352	6.0	0	1
43_13_41	617	777	802	7.5933075	1	0
43_14_03	318	379	392	7.651715	1	0
43_14_38	344	393	406	7.3791347	0	0
43_14_88	312	372	379	10.215054	2	0
43_14_91	305	355	365	6.779661	0	1
43_15_01	316	376	383	7.4468083	0	0
43_15_47	503	614	632	7.0032573	0	0
43_15_73	483	605	622	6.61157	0	1
43_15_93	373	445	455	7.6404495	1	0
43_17_21	587	709	721	4.519774	1	1
43_18_14	360	404	415	4.466501	0	1
43_18_30	1080	1323	1353	6.3588185	1	1
43_18_47	1372	1913	1958	6.1747775	0	1
43_18_48	496	575	590	6.097561	1	1
43_18_72	321	371	378	4.043127	1	1
43_18_76	587	714	730	6.7226896	1	1
43_18_80	341	392	405	5.3708444	0	1
43_18_90	1455	2004	2055	6.9430566	2	1
43_18_96	1187	1509	1547	3.9124668	1	1
43_19_23	528	660	672	8.345979	0	0
43_21_15	990	1295	1329	7.8764477	0	0
43_24_16	301	344	349	5.8309035	0	1
43_25_06	327	385	387	8.571429	1	0
43_25_38	462	539	550	7.2356215	0	0
43_25_73	358	405	413	7.654321	1	0
43_26_40	314	347	355	7.204611	1	0
43_26_44	375	431	441	7.6566124	2	0
43_27_68	394	474	477	6.1181436	0	1
43_27_82	863	1104	1126	8.076225	0	0
43_28_21	300	341	348	8.504399	0	0
43_28_93	351	406	418	5.185185	0	1
43_31_50	439	518	533	2.7079303	1	1
43_31_52	311	366	375	8.516483	2	0
43_31_84	709	847	871	4.3786983	0	1
43_32_41	785	1036	1066	8.405797	1	0
43_32_82	1256	1697	1746	6.7846613	0	1
43_33_21	632	748	769	5.645161	0	1
43_33_63	581	731	743	7.4074073	0	0
43_33_69	317	375	385	8.0	2	0
43_33_81	528	634	644	6.940063	1	1
43_33_92	471	575	591	6.7826085	1	1
43_34_07	303	361	370	10.249308	0	0
43_34_10	362	432	448	7.2093024	2	0
43_34_20	371	423	434	5.6737585	0	1
43_34_55	937	1209	1244	7.953604	2	0
43_34_68	782	992	1025	7.669021	1	0
43_34_77	725	923	941	10.303687	0	0
43_34_86	359	416	429	5.769231	0	1
43_35_84	517	643	665	7.9315705	2	0
43_36_42	308	347	358	7.204611	0	0
43_36_80	327	382	388	5.497382	0	1
43_40_11	423	499	514	7.61523	0	0
43_40_21	2419	3869	3985	6.3615203	0	1
43_40_38	335	405	416	7.901235	0	0
43_40_65	593	722	739	6.648199	1	1
43_41_45	388	448	456	6.6964283	0	1
43_41_72	316	376	387	8.8	1	0
43_41_85	534	635	650	6.6141734	0	1
43_42_90	349	392	406	5.102041	1	1
43_45_15	358	410	418	5.8536587	1	1
43_46_16	328	386	402	5.194805	0	1
43_46_88	392	472	484	4.8728814	2	1
43_47_41	762	942	954	9.371672	2	0
43_47_68	476	570	585	6.5026364	2	1
43_48_23	515	622	636	4.6623793	2	1
43_49_01	445	517	530	7.5435205	0	0
43_49_12	580	710	731	7.052186	1	0
43_49_43	2025	3118	3194	7.2231135	0	0
43_49_46	448	548	565	7.4954295	0	0
43_50_04	323	382	390	8.661418	0	0
43_50_38	368	435	451	7.192575	1	0
43_50_56	511	591	605	6.0913706	1	1
43_50_64	533	672	690	9.375	1	0
43_51_63	733	906	915	8.16777	1	0
43_52_71	712	891	916	7.182941	1	0
43_52_73	470	551	563	8.711433	1	0
43_53_83	305	354	361	5.367232	0	1
43_54_04	352	402	409	4.9751244	1	1
43_55_58	333	389	394	7.7319584	0	0
43_56_21	351	418	424	3.5885167	0	1
43_56_25	609	736	759	3.809524	0	1
43_56_26	379	447	461	7.3825502	0	0
43_56_28	908	1145	1166	6.3811193	2	1
43_57_53	300	340	350	5.899705	0	1
43_58_02	399	473	488	8.033827	0	0
43_58_14	334	399	407	9.296482	2	0
43_58_19	330	369	383	4.076087	0	1
43_58_24	1037	1329	1356	7.5244546	1	0
43_58_51	575	745	757	8.322147	0	0
43_58_56	376	439	444	9.111617	1	0
43_58_84	455	550	554	7.116789	2	0
43_60_03	325	379	392	4.7619047	0	1
43_61_08	545	670	683	7.174888	1	0
43_61_37	489	619	632	10.534846	2	0
43_61_46	310	369	375	2.9810297	0	1
43_61_53	416	495	508	8.502025	0	0
43_61_74	326	376	381	6.6489363	0	1
43_62_04	327	398	405	7.8085647	0	0
43_62_56	443	524	530	8.221798	1	0
43_63_24	402	486	493	6.995885	1	1
43_63_35	701	896	917	5.245536	0	1
43_63_94	302	339	344	5.3097343	1	1
43_63_96	432	489	495	5.5214725	1	1
43_65_12	399	462	476	5.856833	2	1
43_66_42	330	378	383	6.349207	0	1
43_68_42	588	695	708	4.7687864	1	1
43_68_84	612	798	811	6.909548	0	1
43_68_88	314	373	383	6.9892473	0	1
43_69_21	316	387	395	8.268734	0	0
43_69_47	350	408	418	7.3529415	0	0
43_69_75	319	378	386	6.6137567	0	1
43_69_92	631	803	820	10.211706	2	0
43_70_71	370	427	435	5.620609	1	1
43_72_88	326	396	408	6.060606	0	1
43_75_09	556	680	697	6.6273937	0	1
43_75_43	613	763	784	6.9645205	0	1
43_76_67	464	581	595	7.745267	0	0
43_78_43	320	386	398	10.621761	0	0
43_78_77	483	607	622	9.390445	0	0
43_79_05	789	957	986	6.792059	1	1
43_79_80	305	359	368	6.128134	0	1
43_79_88	654	826	842	7.990315	0	0
43_80_32	494	611	624	8.032787	0	0
43_80_64	346	406	412	6.930693	0	1
43_80_93	514	624	639	7.692308	1	0
43_81_39	1221	1595	1635	6.779661	1	1
43_81_42	314	364	369	8.791209	0	0
43_81_65	349	390	402	7.948718	1	0
43_82_36	361	428	436	6.775701	1	1
43_83_71	314	357	362	6.162465	0	1
43_84_30	312	359	366	7.24234	1	0
43_85_58	305	353	364	4.249292	0	1
43_87_18	1653	2238	2291	6.042972	1	1
43_89_15	362	444	457	10.810811	0	0
43_89_41	370	441	451	8.636364	0	0
43_89_66	374	436	447	5.9633026	1	1
43_89_87	368	461	477	10.195228	0	0
43_90_29	422	533	547	13.320826	0	0
43_90_93	496	600	617	8.528428	1	0
43_91_35	574	675	695	5.9259257	0	1
43_91_61	406	491	505	6.9387755	0	1
43_92_75	761	970	994	7.9463363	0	0
43_93_64	402	471	481	5.7324843	2	1
43_94_22	338	385	398	4.935065	2	1
43_94_52	704	871	890	8.285385	2	0
43_94_53	627	764	786	7.3490815	0	0
43_94_59	358	407	419	7.6354685	0	0
43_95_49	405	472	484	8.704883	0	0
44_01_13	315	370	380	6.2330623	0	1
44_02_08	476	552	567	5.6466303	1	1
44_02_74	567	697	712	4.8780484	2	1
44_04_51	374	454	469	6.3876653	2	1
44_05_45	307	345	357	6.376812	0	1
44_05_54	682	857	881	6.425234	0	1
44_05_76	334	380	388	4.736842	0	1
44_06_14	436	520	534	5.9615383	0	1
44_07_20	376	462	476	7.8091106	0	0
44_07_60	380	443	454	7.4660635	0	0
44_07_61	420	484	500	4.338843	0	1
44_07_90	647	788	819	5.082592	0	1
44_08_41	303	352	357	7.4074073	0	0
44_08_42	360	425	438	8.941176	0	0
44_10_02	348	407	415	7.160494	1	0
44_10_41	300	362	376	8.033241	0	0
44_10_53	451	516	521	3.875969	1	1
44_10_77	1464	1944	1987	4.7373843	1	1
44_10_85	387	452	464	6.8736143	1	1
44_11_14	709	867	882	8.650519	2	0
44_11_56	525	641	660	6.708268	2	1
44_11_66	411	464	474	6.465517	0	1
44_13_74	342	386	396	6.25	2	1
44_13_81	368	442	453	6.561086	2	1
44_13_90	442	523	538	8.986615	2	0
44_14_13	358	414	427	6.7632847	2	1
44_14_17	324	374	385	6.6844916	0	1
44_14_45	320	391	400	7.1794877	0	0
44_15_06	1015	1307	1335	6.431853	0	1
44_15_20	530	658	666	5.631659	2	1
44_15_87	778	958	984	5.7591624	0	1
44_16_11	350	407	415	7.8624077	1	0
44_16_40	305	359	362	4.4568243	0	1
44_16_88	405	501	516	7.4	0	0
44_17_26	697	871	888	8.495982	1	0
44_17_45	1487	2071	2126	6.9598837	0	1
44_17_61	321	377	390	9.28382	0	0
44_18_07	370	419	428	4.5454545	0	1
44_18_33	431	523	538	8.620689	0	0
44_18_47	1317	1835	1875	5.400982	0	1
44_18_65	441	519	537	8.477842	0	0
44_18_69	589	690	702	5.950653	0	1
44_19_17	376	427	441	5.647059	2	1
44_19_23	480	568	584	7.597173	2	0
44_19_43	349	411	419	5.609756	0	1
44_19_74	343	410	418	8.312959	0	0
44_19_80	589	716	728	9.510489	0	0
44_19_88	962	1224	1258	6.301146	0	1
44_22_08	1154	1533	1574	6.3315926	0	1
44_23_17	303	347	354	7.7809796	1	0
44_23_30	442	556	568	9.90991	0	0
44_23_35	346	391	399	5.1282053	0	1
44_23_38	350	405	415	7.654321	1	0
44_23_67	415	478	500	6.9327736	0	1
44_24_13	735	937	952	4.8128343	2	1
44_24_32	381	425	435	4.0094337	0	1
44_24_82	333	389	394	9.2544985	0	0
44_24_92	560	661	676	5.2950077	0	1
44_25_38	417	502	513	8.366534	0	0
44_25_46	335	396	405	7.341772	2	0
44_26_13	336	380	392	3.4300792	0	1
44_26_19	502	585	596	4.7945204	1	1
44_26_23	1611	2246	2307	6.3725495	1	1
44_26_30	450	538	550	6.89013	1	1
44_26_43	536	624	637	5.778491	1	1
44_26_50	1005	1330	1368	5.50113	2	1
44_26_54	384	448	456	6.9196424	0	1
44_26_67	375	448	459	6.9196424	2	1
44_27_04	318	362	374	4.9861493	2	1
44_28_23	307	343	351	5.5393586	0	1
44_28_28	505	578	591	5.9027777	1	1
44_28_35	374	447	459	8.501119	0	0
44_28_83	349	401	415	6.7500005	0	1
44_29_52	355	441	448	5.668934	2	1
44_30_50	451	538	560	8.208955	0	0
44_32_44	700	837	857	6.339713	0	1
44_32_58	416	493	502	7.0993915	1	0
44_32_80	476	558	568	3.9426525	1	1
44_33_13	968	1242	1282	7.332796	0	0
44_33_27	359	409	417	6.8627453	0	1
44_33_52	539	674	689	4.7477746	1	1
44_33_56	317	355	364	5.367232	0	1
44_34_28	454	539	551	6.5055766	0	1
44_34_74	316	362	369	4.6961327	2	1
44_35_07	683	834	857	7.194245	2	0
44_35_22	332	385	394	7.7922077	0	0
44_35_71	346	389	397	5.684755	0	1
44_35_82	901	1111	1136	5.40054	0	1
44_35_88	324	372	382	5.6603775	2	1
44_36_05	350	406	416	4.187192	1	1
44_36_39	461	568	581	6.5140843	0	1
44_36_48	861	1116	1156	8.258528	0	0
44_36_83	360	408	421	3.4313726	0	1
44_36_87	511	673	694	7.5780087	0	0
44_36_92	432	504	518	7.936508	0	0
44_37_84	521	611	627	7.3770494	0	0
44_38_27	363	421	427	6.1904764	1	1
44_38_32	339	391	402	7.435898	0	0
44_38_45	427	492	501	4.6747966	1	1
44_38_48	418	468	472	6.1965814	1	1
44_39_23	314	353	366	8.78187	0	0
44_40_25	494	563	571	5.3380785	1	1
44_40_63	454	523	536	3.8240917	0	1
44_41_19	407	459	471	5.2287583	1	1
44_42_13	588	700	720	7.153076	2	0
44_42_38	385	448	457	6.9506726	0	1
44_42_84	356	407	414	4.9261084	1	1
44_44_85	308	347	359	4.3227663	1	1
44_45_31	1285	1749	1791	7.617411	0	0
44_45_77	402	484	495	9.128631	1	0
44_46_17	342	383	393	6.005222	1	1
44_46_31	497	604	619	6.7993364	1	1
44_46_35	390	463	478	4.75162	2	1
44_46_50	1012	1328	1354	6.7771087	1	1
44_47_69	439	511	525	7.269155	1	0
44_48_19	1267	1753	1807	8.514286	0	0
44_48_20	924	1152	1170	5.9130435	1	1
44_48_36	393	477	494	7.7568135	2	0
44_48_40	519	629	643	5.5732484	1	1
44_48_43	665	829	849	6.8757544	0	1
44_48_58	313	399	406	11.278195	0	0
44_49_15	379	451	464	6.2222223	1	1
44_50_14	638	836	854	12.799043	2	0
44_50_67	333	387	395	8.527132	0	0
44_51_75	587	703	711	6.5527067	1	1
44_51_85	593	696	715	5.7971015	0	1
44_51_86	1316	1766	1817	5.9490085	0	1
44_52_88	302	344	352	6.395349	0	1
44_53_14	347	418	430	9.808613	1	0
44_53_39	355	405	413	6.666667	1	1
44_54_65	608	774	795	8.560311	2	0
44_56_29	682	782	802	4.8655567	1	1
44_56_44	376	441	451	6.349207	0	1
44_56_50	327	371	381	8.625337	2	0
44_56_51	1251	1647	1681	8.803886	0	0
44_56_59	401	452	467	6.637168	1	1
44_56_89	546	651	665	7.230769	0	0
44_56_95	613	759	775	7.9051385	1	0
44_57_14	381	460	471	6.7391305	0	1
44_57_89	395	471	482	5.5201697	1	1
44_57_94	672	824	841	6.439854	1	1
44_58_93	516	586	596	4.6075087	0	1
44_59_50	510	594	618	7.4074073	1	0
44_59_58	348	410	421	7.8239613	0	0
44_59_68	381	436	449	6.6513762	1	1
44_59_84	339	392	402	4.0920715	2	1
44_60_51	310	351	359	6.8376074	0	1
44_61_83	662	785	805	4.987212	2	1
44_61_88	445	513	528	7.4074073	0	0
44_62_06	1725	2451	2502	6.991006	1	1
44_62_08	445	524	532	6.5009556	1	1
44_63_01	393	453	462	4.2128606	1	1
44_63_19	357	415	429	6.2801933	0	1
44_63_20	453	549	564	6.7395263	2	1
44_63_28	449	524	532	6.10687	1	1
44_64_29	302	349	361	8.309455	0	0
44_64_69	517	598	608	7.0234113	1	0
44_65_93	724	895	922	5.8295965	2	1
44_67_53	345	389	399	4.3701797	0	1
44_67_71	404	460	473	6.9565215	1	1
44_67_88	795	991	1009	6.767677	1	1
44_68_23	306	364	370	6.0439563	0	1
44_68_42	497	599	621	6.0200667	2	1
44_69_18	717	930	958	10.645162	1	0
44_69_79	413	510	520	7.2549024	2	0
44_70_43	530	658	672	8.523592	1	0
44_70_62	747	926	949	5.5075593	2	1
44_71_44	496	600	608	7.6794653	0	0
44_72_17	551	681	693	7.488987	0	0
44_72_33	825	1028	1054	5.842259	2	1
44_72_41	838	1043	1071	6.4423075	0	1
44_72_70	315	383	394	9.424084	2	0
44_72_93	313	368	376	5.978261	0	1
44_73_47	307	357	363	6.179775	0	1
44_74_35	314	373	381	6.4864864	2	1
44_74_49	344	407	421	5.172414	2	1
44_75_42	442	548	563	6.2043796	0	1
44_75_84	465	544	554	4.4198895	0	1
44_76_63	316	371	379	7.5675673	0	0
44_79_40	1959	2865	2924	6.4313183	0	1
44_79_43	310	348	351	6.0344825	1	1
44_79_53	403	489	499	8.793456	0	0
44_79_95	457	544	559	6.4338236	0	1
44_80_50	914	1168	1207	6.4267354	1	1
44_80_61	475	569	584	4.217926	2	1
44_80_71	1816	2560	2621	6.4478316	1	1
44_80_93	315	356	364	6.4606743	0	1
44_81_03	327	379	396	7.9155674	0	0
44_81_21	431	499	516	5.4325957	1	1
44_81_77	338	406	410	9.135803	2	0
44_84_14	589	724	734	7.7455053	0	0
44_85_06	314	350	355	6.285714	1	1
44_87_01	536	623	636	5.1364365	1	1
44_87_04	469	555	569	7.2202168	0	0
44_87_14	315	367	373	7.901908	0	0
44_87_15	403	462	475	7.5921907	0	0
44_87_20	424	506	514	6.916996	0	1
44_87_40	333	384	391	7.5520835	0	0
44_87_80	306	331	342	6.646526	0	1
44_88_08	345	417	422	8.653847	0	0
44_88_12	514	593	609	5.752961	2	1
44_88_37	460	552	569	10.526316	0	0
44_88_82	509	608	624	6.589786	0	1
44_89_67	697	834	865	7.2202168	0	0
44_90_87	1174	1580	1624	7.794677	0	0
44_91_40	361	432	452	6.744186	0	1
44_91_73	590	722	741	4.861111	0	1
44_91_92	580	695	712	5.0432277	0	1
44_92_13	392	466	475	6.866953	1	1
44_94_09	770	969	994	6.811146	0	1
44_94_18	611	782	801	6.4020486	2	1
44_94_66	717	875	894	6.2929063	1	1
44_94_73	682	840	852	8.452381	1	0
44_94_76	507	615	630	5.8536587	0	1
44_94_94	349	397	404	5.289673	0	1
44_95_45	1235	1705	1741	8.978873	0	0
44_95_50	415	510	526	7.058824	0	0
45_01_53	524	608	628	5.0986843	2	1
45_02_15	774	938	965	5.869797	0	1
45_03_23	323	388	391	6.9587626	1	1
45_03_93	334	381	386	7.611549	0	0
45_04_32	383	423	440	5.21327	1	1
45_04_61	578	700	709	5.579399	1	1
45_06_04	337	389	394	6.683805	2	1
45_06_18	406	483	500	9.937888	1	0
45_06_36	888	1127	1148	8.873115	0	0
45_06_88	386	444	460	7.4492097	0	0
45_07_28	701	830	846	7.117008	1	0
45_07_51	1167	1483	1526	6.7567563	0	1
45_07_65	311	354	367	6.2146893	0	1
45_07_79	417	544	565	14.154412	2	0
45_07_87	673	804	825	8.333334	1	0
45_09_64	424	490	501	5.9183674	1	1
45_10_66	527	621	633	4.669887	2	1
45_11_52	374	434	445	8.525346	0	0
45_13_15	359	406	409	5.9259257	0	1
45_13_23	338	390	407	4.884319	0	1
45_13_26	315	352	360	5.3977275	0	1
45_13_36	832	1074	1096	7.4487896	0	0
45_13_61	491	577	592	4.013962	1	1
45_13_66	326	370	374	5.9620595	0	1
45_13_78	367	422	434	7.109005	2	0
45_13_94	348	410	415	7.3349633	0	0
45_14_36	459	554	562	4.512635	0	1
45_14_53	411	473	486	5.3078556	1	1
45_15_01	327	369	379	5.691057	0	1
45_16_44	384	453	465	7.5221243	0	0
45_16_70	927	1136	1163	4.753521	0	1
45_17_47	313	369	378	6.5040646	0	1
45_17_72	300	342	347	7.331378	1	0
45_18_40	369	432	440	8.584687	0	0
45_18_45	878	1080	1113	4.7222223	0	1
45_18_48	433	504	520	6.9582505	0	1
45_18_55	639	797	815	6.155779	0	1
45_18_57	614	718	738	5.292479	2	1
45_18_64	470	551	569	4.7186933	0	1
45_18_78	591	714	728	7.0028014	2	0
45_18_80	458	534	548	5.8161354	2	1
45_18_93	494	596	608	9.563758	2	0
45_19_07	314	359	368	5.042017	2	1
45_19_49	464	551	564	6.352087	1	1
45_19_50	442	512	527	6.066536	1	1
45_20_19	447	534	552	8.255159	0	0
45_20_51	316	358	369	7.2625694	0	0
45_21_64	368	421	433	6.6985645	0	1
45_22_42	487	595	603	7.226891	0	0
45_22_67	406	465	475	5.6034484	0	1
45_22_69	329	375	383	6.417112	1	1
45_24_27	605	761	781	6.0526314	0	1
45_24_41	302	343	349	6.432749	0	1
45_24_43	594	727	742	7.8404403	1	0
45_24_58	302	337	347	4.451039	2	1
45_25_28	380	455	468	6.593407	0	1
45_25_52	462	532	548	7.1563087	1	0
45_26_69	816	1024	1052	8.51272	0	0
45_26_78	343	407	416	6.1576357	0	1
45_26_84	389	461	480	8.2429495	1	0
45_26_94	304	351	362	5.6980057	0	1
45_27_07	780	960	981	7.3145247	1	0
45_27_27	306	353	364	7.692308	0	0
45_27_49	317	378	384	6.349207	0	1
45_27_72	616	748	759	5.8981233	0	1
45_28_27	534	646	660	4.8062015	1	1
45_28_61	1086	1384	1406	5.7929034	1	1
45_28_95	591	729	743	6.995885	2	1
45_29_10	355	432	442	8.796296	1	0
45_29_50	332	392	399	8.67347	1	0
45_29_56	348	420	430	11.455848	0	0
45_30_12	649	803	823	8.592777	0	0
45_31_08	608	718	734	5.874126	1	1
45_31_47	336	431	448	9.280743	0	0
45_33_52	611	734	749	5.3351574	1	1
45_33_93	405	472	486	7.2033896	0	0
45_34_01	330	382	391	4.7244096	0	1
45_34_10	329	380	389	7.651715	0	0
45_34_33	389	450	465	7.126949	0	0
45_35_44	874	1078	1101	3.992572	1	1
45_35_51	339	381	389	5.249344	2	1
45_35_82	422	515	527	10.097087	0	0
45_35_89	339	384	394	6.7708335	0	1
45_36_02	548	680	699	7.2164946	2	0
45_36_45	390	489	497	9.406953	0	0
45_36_63	307	360	367	8.913649	0	0
45_36_84	331	393	404	7.397959	0	0
45_38_01	1149	1477	1507	5.3523035	0	1
45_38_04	571	719	740	8.066759	0	0
45_38_23	455	539	550	6.679035	0	1
45_38_30	450	531	539	5.6497173	0	1
45_38_49	557	666	684	5.105105	1	1
45_39_32	502	610	624	7.2249594	0	0
45_39_58	300	337	341	8.011869	0	0
45_39_91	556	661	684	6.959153	2	1
45_40_15	493	587	599	7.876712	0	0
45_40_51	317	386	399	4.663213	2	1
45_40_93	810	1020	1044	7.0726914	0	0
45_41_74	302	356	368	5.3370786	0	1
45_43_79	422	477	483	6.2893085	1	1
45_44_40	585	707	724	8.486563	1	0
45_44_74	805	1043	1066	12.655801	1	0
45_46_31	429	521	536	8.863199	0	0
45_46_85	529	626	645	7.348243	1	0
45_46_86	390	479	491	6.903765	2	1
45_46_93	410	478	491	6.485356	0	1
45_48_04	313	368	378	8.695652	0	0
45_48_86	397	450	454	7.126949	1	0
45_48_91	440	513	525	6.849315	1	1
45_49_14	404	495	502	11.313131	0	0
45_51_94	330	396	408	6.5656567	2	1
45_52_06	321	362	364	3.59116	0	1
45_52_28	588	745	762	8.467742	2	0
45_52_32	500	587	601	5.451448	1	1
45_52_52	1773	2485	2542	6.5699315	0	1
45_52_59	438	533	543	7.129456	0	0
45_52_63	463	551	569	6.545454	2	1
45_52_69	329	413	425	9.927361	0	0
45_52_72	313	367	374	7.084469	2	0
45_53_07	404	495	498	7.6767673	1	0
45_53_74	423	479	486	3.757829	0	1
45_54_71	909	1144	1186	8.143607	2	0
45_55_24	830	1035	1055	6.47969	0	1
45_56_21	356	409	414	8.557458	1	0
45_56_64	331	363	379	6.060606	0	1
45_57_04	317	377	389	6.366048	2	1
45_57_52	436	532	546	9.792844	0	0
45_57_88	306	369	377	5.420054	0	1
45_58_29	310	359	367	8.077994	0	0
45_58_75	1076	1368	1405	7.090643	1	0
45_58_78	1832	2659	2714	6.174699	0	1
45_59_25	356	426	434	9.433963	1	0
45_59_28	405	480	486	6.0416665	0	1
45_59_31	327	400	405	8.291457	0	0
45_60_67	345	406	417	7.1428576	2	0
45_61_12	335	375	381	4.8	0	1
45_61_13	365	414	424	7.2463765	0	0
45_61_34	542	674	695	5.794948	0	1
45_61_61	350	409	418	8.845208	0	0
45_61_87	304	351	360	6.5527067	1	1
45_61_90	411	473	487	5.508475	0	1
45_63_49	991	1177	1210	3.3984706	1	1
45_63_62	362	422	434	5.952381	2	1
45_63_88	347	391	399	5.6410255	0	1
45_63_90	612	745	760	7.3825502	1	0
45_64_20	456	538	553	3.5447762	1	1
45_64_48	334	380	384	2.917772	2	1
45_64_52	344	416	426	9.134615	0	0
45_64_59	423	493	508	7.910751	0	0
45_64_76	2147	3222	3292	7.7998757	2	0
45_65_26	321	376	385	8.266666	0	0
45_65_29	443	533	545	8.818011	0	0
45_65_36	376	448	460	5.580357	0	1
45_65_71	361	420	426	9.069213	0	0
45_65_94	399	492	499	9.349593	0	0
45_68_19	412	502	514	4.7808766	0	1
45_68_34	579	695	703	7.925072	0	0
45_68_81	562	672	678	7.589286	0	0
45_69_50	330	396	404	8.838384	0	0
45_69_86	301	337	343	5.0445104	0	1
45_69_95	541	648	667	6.4914994	1	1
45_70_82	435	518	530	5.2325583	2	1
45_70_83	342	404	415	5.6930695	0	1
45_71_07	433	529	548	6.6287875	0	1
45_71_61	719	891	912	7.4157305	0	0
45_71_69	420	491	502	5.498982	1	1
45_72_17	323	369	378	4.8913045	0	1
45_72_44	421	476	487	6.512605	2	1
45_73_13	371	453	469	8.0	0	0
45_73_36	650	799	818	8.406525	0	0
45_74_90	851	1047	1076	7.8393884	0	0
45_75_20	572	701	719	6.134094	2	1
45_76_25	356	409	415	5.1344743	0	1
45_77_57	656	810	821	10.987655	1	0
45_78_17	828	1061	1090	7.9245286	0	0
45_78_71	349	435	445	13.394919	2	0
45_79_44	760	919	949	7.181719	1	0
45_79_94	604	743	760	9.690444	0	0
45_80_89	498	606	628	10.066007	0	0
45_80_96	339	400	404	7.25	0	0
45_81_40	538	641	661	7.9812207	0	0
45_81_47	406	496	507	9.29293	2	0
45_81_79	390	464	478	10.560345	1	0
45_82_91	468	541	550	6.284658	2	1
45_84_55	516	588	602	6.3032365	1	1
45_84_81	526	625	640	6.7307696	2	1
45_85_28	480	561	570	7.692308	0	0
45_85_89	340	411	420	11.435523	2	0
45_86_62	946	1224	1250	9.403108	1	0
45_86_78	458	519	535	4.4401546	1	1
45_87_09	730	893	916	6.7189245	1	1
45_87_15	306	352	362	5.965909	0	1
45_87_20	706	853	872	7.2684646	0	0
45_87_31	320	377	386	5.835544	0	1
45_87_32	941	1221	1254	5.7330055	0	1
45_87_38	2232	3358	3450	6.944858	0	1
45_87_67	1086	1408	1443	6.8327403	2	1
45_87_96	595	757	776	8.718626	2	0
45_88_50	683	868	897	9.4688225	2	0
45_88_71	375	438	453	6.3926945	1	1
45_89_13	542	661	678	9.5310135	1	0
45_89_40	315	377	390	9.814323	2	0
45_90_17	363	442	454	6.349207	0	1
45_90_48	358	412	420	7.0388346	0	0
45_90_54	522	638	650	8.46395	0	0
45_91_01	527	634	647	5.362776	2	1
45_91_36	431	505	521	7.5247526	1	0
45_92_21	356	411	423	4.8661804	1	1
45_93_15	435	498	515	5.823293	1	1
45_93_19	322	389	395	8.997429	0	0
45_93_32	722	881	910	6.242906	1	1
45_93_49	454	526	542	6.2737646	0	1
45_95_17	1395	1888	1928	9.538951	1	0
45_95_47	309	361	370	6.648199	0	1
46_01_24	688	846	867	6.6193857	0	1
46_01_32	371	460	470	11.304348	2	0
46_01_96	359	422	432	7.3634205	0	0
46_05_45	406	490	504	10.612245	1	0
46_05_55	318	372	389	5.929919	0	1
46_05_56	531	684	694	12.865498	0	0
46_05_84	452	568	584	8.802817	0	0
46_06_09	738	940	966	8.537887	0	0
46_06_21	302	365	370	3.0136986	2	1
46_06_43	363	448	459	13.677131	2	0
46_06_61	1030	1384	1412	8.465991	0	0
46_06_65	528	614	630	5.5374594	0	1
46_06_75	316	375	381	11.229946	0	0
46_07_13	409	475	485	6.540085	2	1
46_07_29	306	340	345	4.7058825	0	1
46_07_31	309	352	360	4.5584044	0	1
46_07_42	306	346	353	8.381503	1	0
46_07_73	562	684	699	8.479532	0	0
46_08_15	319	379	388	9.259259	0	0
46_08_32	341	405	412	9.9009905	0	0
46_10_35	345	399	413	7.017544	0	0
46_10_37	741	922	953	10.086768	0	0
46_10_50	904	1198	1235	9.51586	2	0
46_11_31	450	525	540	4.0	2	1
46_12_35	1045	1277	1306	4.7805643	1	1
46_13_17	398	446	460	6.3063064	1	1
46_13_19	338	380	391	5.5263157	0	1
46_13_25	364	413	423	4.842615	1	1
46_13_32	466	569	584	8.303886	2	0
46_13_43	571	696	718	8.189655	1	0
46_13_71	435	488	494	6.3655033	1	1
46_14_07	350	416	428	7.951807	0	0
46_14_84	824	1011	1027	4.6534653	2	1
46_15_48	332	388	400	6.9587626	0	1
46_15_79	669	816	832	6.985294	0	1
46_15_88	1183	1562	1589	7.1062746	0	0
46_16_17	398	467	479	6.423983	0	1
46_17_94	308	350	354	6.017192	0	1
46_18_54	769	928	946	7.00431	1	0
46_19_76	391	461	470	9.110629	0	0
46_19_92	484	632	649	6.3391438	2	1
46_20_73	725	881	911	6.136364	0	1
46_20_74	379	444	462	8.783784	0	0
46_20_77	394	504	523	10.714286	0	0
46_21_10	330	408	414	12.315271	0	0
46_21_26	323	363	372	6.9060774	1	1
46_21_93	520	646	657	10.542636	2	0
46_22_54	435	510	523	9.823183	1	0
46_22_94	913	1138	1164	6.596306	1	1
46_23_47	1353	1862	1896	9.296078	0	0
46_24_12	747	905	923	6.3053093	0	1
46_24_79	391	463	473	7.9913607	0	0
